pitcher,pitcher_name,year,pitch_hand,n_pitches,team_id,ball_angle,relative_release_ball_x,release_ball_z,relative_shoulder_x,shoulder_z,role,games_started,games_relieved,total_pitches,total_pa,k_percent,bb_percent,whiff_percent,barrel_percent,hard_hit_percent,xwoba
571656,"Farmer, Buck",2024,R,1169,113,30,-1.936669596962548,5.693239562587456,0.1290463335361362,4.512381790124868,Reliever,1,60,1170,294,23.46938775510204,7.8231292517006805,26.0707635009311,8.290155440414509,35.751295336787564,0.3152452130584193
669194,"Nelson, Ryne",2024,R,2406,109,48,-1.3013737489520318,6.072229599637436,0.2076048779566233,4.418825069975084,Starter,25,3,2406,629,20.03179650238474,5.087440381558029,18.203688853247797,7.543103448275862,41.5948275862069,0.31504330462519936
676106,"Hancock, Emerson",2024,R,1013,136,27,-2.099057783313882,5.568635955541922,-0.0629507451261937,4.511082102190242,Starter,12,0,1014,266,14.661654135338345,7.142857142857142,21.893491124260358,9.900990099009901,46.03960396039604,0.3679197030075188
543243,"Gray, Sonny",2024,R,2483,138,49,-1.1868205827071767,5.513434873361763,0.2031972078942514,3.922408795711013,Starter,28,0,2483,674,29.970326409495552,5.786350148367952,29.55298013245033,8.941176470588236,37.88235294117647,0.296960487987988
664076,"Cleavinger, Garrett",2024,L,1040,139,35,2.093840354210483,5.287303961909779,0.2420073922768408,3.991983443456056,Reliever,0,68,1056,267,26.591760299625467,11.235955056179774,30.297029702970296,9.554140127388536,33.75796178343949,0.3196601287878788
605452,"Ross, Joe",2024,R,1210,158,35,-1.999955676551011,5.6878781077107154,-0.1454125252279725,4.403568998320591,Reliever,10,15,1197,322,20.496894409937887,8.385093167701864,27.072758037225043,8.035714285714286,38.839285714285715,0.3049865691823899
593423,"Montas, Frankie",2024,R,2692,158,43,-1.6668850071881345,5.939988328354198,0.0338769418134672,4.369489168474362,Starter,30,0,2633,662,22.356495468277945,9.818731117824774,24.882995319812792,9.216589861751153,43.08755760368664,0.3327479429012346
663567,"Lambert, Peter",2024,R,1039,115,54,-1.1604147387975745,6.097838635815436,0.1867814399729617,4.264264220361344,Reliever,3,25,1039,279,17.921146953405017,9.67741935483871,22.044088176352705,6.0606060606060606,36.868686868686865,0.3248982644927536
665871,"Assad, Javier",2024,R,2538,112,55,-1.0466034696142876,6.000083711460117,0.2229743061262042,4.20082770512102,Starter,29,0,2538,641,19.34477379095164,9.82839313572543,17.88693234476367,8.764044943820224,39.7752808988764,0.3405209066455696
669711,"Weissert, Greg",2024,R,1028,111,16,-2.770719985955186,4.826787582857248,-0.5399130020738397,4.201374541015561,Reliever,0,62,1029,262,22.137404580152673,6.106870229007633,20.12072434607646,5.9459459459459465,40.54054054054054,0.29084533333333334
669713,"Wesneski, Hayden",2024,R,1075,112,50,-1.5217672216403857,5.933275319695783,0.0124002727687269,4.127370946233882,Reliever,7,21,1075,283,23.674911660777383,7.420494699646643,25.510204081632654,9.32642487046632,36.787564766839374,0.3152831625441696
615698,"Quantrill, Cal",2024,R,2545,115,46,-1.5459790767581143,6.315315263226132,0.1581821504540378,4.568522694458743,Starter,29,0,2643,660,16.515151515151516,10.454545454545453,21.50537634408602,7.296137339055794,41.201716738197426,0.35165053834355825
669203,"Burnes, Corbin",2024,R,3079,110,44,-1.5796195487289797,5.969420347553089,0.0663127381219103,4.398806258079726,Starter,32,0,2996,787,22.998729351969505,6.099110546378653,28.63978127136022,6.6907775768535265,31.645569620253166,0.28412346360153257
669461,"Liberatore, Matthew",2024,L,1356,138,45,1.6033319899029148,6.441600307824476,-0.0355255660456728,4.789524688451404,Reliever,6,54,1358,355,21.408450704225352,7.042253521126761,25.035360678925034,7.142857142857142,38.492063492063494,0.3158484630681819
686613,"Brown, Hunter",2024,R,2988,117,57,-0.9734682019217972,6.256549467636415,0.2143889242352653,4.399001700175626,Starter,30,1,2889,716,24.581005586592177,8.379888268156424,25.093353248693056,4.487179487179487,30.34188034188034,0.2830278370786517
571670,"Floro, Dylan",2024,R,1018,109,37,-2.150030752746695,6.024128125682644,-0.3627336536811545,4.656118883273972,Reliever,0,66,1018,279,17.20430107526882,5.734767025089606,18.414918414918414,4.225352112676056,38.967136150234744,0.3054322028985507
641302,"Alexander, Tyler",2024,L,1668,139,36,2.084399568480128,5.638394147046142,0.1897062232566888,4.268755165439844,Reliever,9,14,1668,454,19.823788546255507,5.066079295154185,20.14388489208633,9.821428571428571,37.202380952380956,0.33223666592920353
605463,"Scott, Tayler",2024,R,1178,117,13,-2.783731494946468,4.776571064269889,-0.5824923124937577,4.259493113573567,Reliever,1,61,1203,282,25.177304964539005,12.056737588652481,29.51127819548872,3.508771929824561,35.67251461988304,0.2894579357142857
660761,"Suarez, José",2024,L,987,108,40,1.8095025449487567,5.597682817574461,0.1615070151722842,4.201810220477618,Reliever,3,19,987,241,23.236514522821576,11.20331950207469,27.53303964757709,8.49673202614379,47.712418300653596,0.3371554375
694297,"Pfaadt, Brandon",2024,R,2791,109,28,-2.4093577108598474,5.508143097496077,-0.3723922825851621,4.436551493372828,Starter,32,0,2793,760,24.210526315789473,5.394736842105264,25.363372093023255,8.143939393939394,39.39393939393939,0.3010479297082228
672282,"Detmers, Reid",2024,L,1559,108,45,1.473034373580637,6.140546357154319,-0.1133050566602522,4.532359506470966,Starter,17,0,1559,392,27.806122448979593,9.693877551020408,29.095674967234604,10.743801652892563,39.25619834710744,0.31445361125319693
680730,"Parker, Mitchell",2024,L,2404,120,52,1.436465679652953,6.034572402004911,-0.03496815553252,4.144519495174412,Starter,29,0,2404,646,20.588235294117645,6.656346749226007,22.267206477732792,8.11965811965812,38.88888888888889,0.3222087492211838
669211,"Akin, Keegan",2024,L,1229,110,42,1.7223167340687942,5.9138564768942885,0.0437588536975556,4.378414295929187,Reliever,0,66,1241,313,30.990415335463258,5.7507987220447285,30.034129692832767,7.6923076923076925,37.43589743589744,0.244486264516129
669467,"Pallante, Andre",2024,R,1883,138,59,-1.3554943936362946,5.9985643600566245,-0.2236020023893301,4.130422770487039,Starter,20,9,1978,510,18.43137254901961,9.411764705882353,19.825708061002178,3.287671232876712,37.26027397260274,0.2887674838709678
607259,"Martinez, Nick",2024,R,2122,113,59,-0.8373672959795053,6.241650123173325,0.3365888552739234,4.316381573398788,Reliever,16,26,2125,570,20.350877192982455,3.1578947368421053,22.92817679558011,5.116279069767442,30.465116279069765,0.27825056382978725
502043,"Gibson, Kyle",2024,R,2763,138,45,-1.6622144149004507,6.2476492040287015,0.0013884058700307,4.57902133605326,Starter,30,0,2764,722,20.914127423822716,9.279778393351801,25.88532883642496,9.218436873747494,39.078156312625254,0.3380581048951049
656412,"Faedo, Alex",2024,R,1007,116,33,-2.3724476988645127,6.033659063414498,-0.3056385398467415,4.716390571525169,Reliever,6,31,1007,246,21.544715447154474,11.38211382113821,31.12033195020747,6.25,34.375,0.3239927736625514
694813,"Stone, Gavin",2024,R,2152,119,47,-1.2617736518529603,5.611965560873832,0.2622877372290589,3.97671426153344,Starter,25,0,2152,580,20.0,6.379310344827586,24.585635359116022,6.352941176470588,36.23529411764706,0.30663755381944446
666142,"Ragans, Cole",2024,L,3285,118,45,1.6509430258233813,6.339573252093573,-0.0295381489078266,4.652674445312644,Starter,32,0,3118,763,29.226736566186105,8.650065530799477,31.847968545216254,6.223175965665236,35.407725321888414,0.2831412671957672
684320,"Rodriguez, Yariel",2024,R,1502,141,40,-1.8797047239860185,5.795071662755048,-0.1328300294794106,4.339373118254688,Starter,21,0,1502,370,22.972972972972975,10.81081081081081,25.65982404692082,6.2761506276150625,37.238493723849366,0.30894758469945355
676130,"Buttó, José",2024,R,1356,121,33,-2.154958014729097,5.299586188770892,-0.1411821721246826,3.9733557219119855,Reliever,7,23,1222,296,26.68918918918919,12.837837837837837,31.962616822429908,7.55813953488372,37.7906976744186,0.2882967167235495
493603,"Ottavino, Adam",2024,R,997,121,25,-2.7448973120471805,5.383092548499478,-0.5435088101202001,4.365634280113068,Reliever,0,60,1003,245,28.163265306122447,8.979591836734693,25.688073394495415,7.638888888888889,34.72222222222222,0.2788439090909091
668964,"Myers, Tobias",2024,R,2217,158,61,-0.8420323241441262,5.887251079465094,0.273425825395562,3.9089535740273047,Starter,25,2,2152,572,22.02797202797203,6.293706293706294,21.06741573033708,7.98004987531172,38.65336658354115,0.3174242053097345
548389,"Stripling, Ross",2024,R,1357,133,61,-1.053128090723891,6.863691367899981,0.0757114470160007,4.800245352283073,Starter,14,8,1358,379,12.928759894459102,5.277044854881266,16.897081413210447,6.796116504854369,35.275080906148865,0.33448627513227513
806185,"Birdsong, Hayden",2024,R,1388,137,41,-1.590663176699505,6.343711149677935,0.1711046393970214,4.787208131899599,Starter,16,0,1388,317,27.760252365930597,13.564668769716087,29.491525423728817,8.88888888888889,50.0,0.33147412460063896
677161,"Kelly, Zack",2024,R,957,111,36,-1.8672175418226684,5.42051568760022,-0.0410662094855991,4.0957542496698505,Reliever,3,46,957,239,25.523012552301257,10.0418410041841,28.08988764044944,9.933774834437086,31.125827814569533,0.3175358319327731
571945,"Mikolas, Miles",2024,R,2705,138,43,-1.970960258489136,6.426276045111887,-0.1460527589365438,4.703944909473104,Starter,32,0,2705,721,16.78224687933426,3.467406380027739,16.406829992576093,8.112874779541446,42.32804232804233,0.3313661126564673
690986,"Harrison, Kyle",2024,L,2078,137,24,2.529408395067424,4.84060697950448,0.4247231865876107,3.9150274352824495,Starter,24,0,2078,536,22.01492537313433,7.835820895522389,23.56621480709072,10.136986301369863,44.109589041095894,0.33826712994350283
656427,"Flaherty, Jack",2024,R,2922,119,28,-1.954773900384628,5.369481896521622,0.0141842759336327,4.310952913968769,Starter,28,0,2646,649,29.738058551617875,5.855161787365177,32.134096484055604,7.74818401937046,34.866828087167065,0.2917759779527559
664875,"Lawrence, Justin",2024,R,1081,115,-2,-3.2596607595200147,4.357261886050455,-0.8319741444757194,4.45139457193692,Reliever,0,56,1081,281,16.014234875444842,11.387900355871885,22.60127931769723,7.731958762886598,42.2680412371134,0.3755074036363636
605483,"Snell, Blake",2024,L,1773,137,57,1.1071542499099831,6.638672446936199,-0.1889704670372481,4.636251638360312,Starter,20,0,1773,420,34.523809523809526,10.476190476190476,37.377450980392155,5.701754385964912,28.947368421052634,0.24953706474820145
500779,"Quintana, Jose",2024,L,3016,121,45,1.8379800301692943,5.776347230202136,0.2325643973673385,4.194068826419523,Starter,31,0,2819,717,18.828451882845187,8.786610878661087,21.828665568369026,6.692913385826772,38.188976377952756,0.32717863253856944
571948,"Milner, Hoby",2024,L,1043,158,-3,2.892088037009882,4.298946613644176,0.654435367691921,4.403488625383042,Reliever,1,60,1043,267,23.970037453183522,4.49438202247191,19.290465631929045,2.6595744680851063,36.17021276595745,0.2801105190839695
666157,"Lodolo, Nick",2024,L,1864,113,19,2.9300767362490108,5.520012420245393,0.556399750885528,4.724235467206783,Starter,21,0,1864,495,24.444444444444443,7.474747474747474,27.77777777777778,8.227848101265822,37.9746835443038,0.2992257667342799
663855,"Hicks, Jordan",2024,R,1958,137,29,-2.319652760803331,5.615994990249317,-0.2930885606197164,4.474915976550333,Starter,20,9,1958,481,19.95841995841996,9.563409563409564,24.364896073903004,9.422492401215806,42.24924012158054,0.33837187029288707
607536,"Freeland, Kyle",2024,L,1769,115,27,2.1655021150039166,5.723797286550368,0.133707758545116,4.675910565603495,Starter,21,0,1769,493,17.24137931034483,5.273833671399594,17.062146892655367,10.582010582010582,40.74074074074074,0.34452171721311475
656945,"Scott, Tanner",2024,L,1225,135,35,2.243562805005116,5.234235271116896,0.4410927511368185,3.9591756245771057,Reliever,0,72,1163,294,28.57142857142857,10.884353741496598,32.66998341625207,4.678362573099415,27.485380116959064,0.2681644822695035
643377,"Jax, Griffin",2024,R,1066,142,46,-1.3803030125766795,5.500820672563529,0.2174391103396843,3.856790475330505,Reliever,0,72,1068,276,34.42028985507246,5.072463768115942,37.76978417266187,7.975460122699387,38.65030674846626,0.24015830769230773
621107,"Eflin, Zach",2024,R,2522,110,27,-2.642329065707964,5.790039151014278,-0.4446573098621615,4.662868969856707,Starter,28,0,2447,685,19.416058394160586,3.5036496350364965,21.586263286999184,7.45697896749522,36.137667304015295,0.29746586510263934
621111,"Buehler, Walker",2024,R,1503,119,46,-1.52898534874853,5.533859510152844,-0.0705727656392503,4.043135207778144,Starter,16,0,1336,345,18.55072463768116,8.115942028985506,19.43986820428336,6.910569105691057,37.80487804878049,0.33453849853372436
676664,"Sears, JP",2024,L,2857,133,21,2.3110424772732387,4.639933614012147,0.2886281071852167,3.848042684665428,Starter,32,0,2857,759,17.918313570487484,6.455862977602108,21.839080459770116,10.23339317773788,40.21543985637343,0.3239974927152318
677944,"Cecconi, Slade",2024,R,1291,109,37,-1.770357836139855,5.646083277307523,0.0588162641818927,4.253958305753121,Starter,13,7,1291,337,18.991097922848667,4.747774480712167,19.62025316455696,10.276679841897234,36.36363636363637,0.326817504477612
621112,"Blackburn, Paul",2024,R,1212,121,50,-1.5023394397978669,6.042584127750592,0.005599708720872,4.270532995946648,Starter,14,0,1212,318,18.553459119496853,6.60377358490566,23.316062176165804,8.15450643776824,35.622317596566525,0.32899786349206356
661563,"Gil, Luis",2024,R,2743,147,36,-2.043328136211395,5.667066556355944,-0.062348704366909,4.237894792935896,Starter,29,0,2664,639,26.76056338028169,12.050078247261347,28.98431048720066,9.473684210526317,37.368421052631575,0.3023437468553459
650556,"Abreu, Bryan",2024,R,1288,117,45,-1.641257205944853,5.751449152860841,0.008020316426966,4.091255100558013,Reliever,0,78,1300,325,31.692307692307693,9.846153846153847,34.0,8.695652173913043,38.04347826086957,0.2822325432098765
543037,"Cole, Gerrit",2024,R,1877,147,43,-1.798238203900649,5.987588741759272,-0.1556217172508563,4.481929206873334,Starter,17,0,1534,389,25.449871465295633,6.940874035989718,24.831309041835357,7.421875,39.453125,0.29505074484536087
543294,"Hendricks, Kyle",2024,R,2134,112,43,-1.8336664558747,5.987298458811543,-0.0458438108411976,4.321524930377708,Starter,24,5,2135,571,15.061295971978982,7.530647985989491,18.66125760649087,7.373271889400922,33.41013824884793,0.3362949012345679
680767,"Vodnik, Victor",2024,R,1312,115,43,-1.508661656118362,5.276051807466614,0.1674699117022084,3.733388228093343,Reliever,0,64,1341,320,20.3125,11.25,21.4527027027027,7.834101382488479,49.30875576036866,0.33838456782334386
623167,"Flexen, Chris",2024,R,2797,145,70,-0.3215322925847028,6.842395280474125,0.4569256036038102,4.691820796760224,Starter,30,3,2797,708,17.231638418079097,8.757062146892656,22.748447204968944,8.092485549132949,37.37957610789981,0.33335969515669517
665152,"Kremer, Dean",2024,R,2171,110,41,-1.7797091577545767,6.040199104846131,-0.0528287727301464,4.537115732500443,Starter,24,0,2171,553,22.06148282097649,9.22242314647378,23.230309072781655,9.840425531914894,35.37234042553192,0.32624636976320587
693312,"Nicolas, Kyle",2024,R,950,134,44,-1.3795553719387812,6.0947879430869065,0.272136869499953,4.478433803358661,Reliever,0,51,950,245,22.448979591836736,12.653061224489795,27.75229357798165,8.49673202614379,40.52287581699346,0.3225860702479339
506433,"Darvish, Yu",2024,R,1348,135,40,-1.7423050985244712,5.599309122731512,-0.1555728039691733,4.274270225249527,Starter,16,0,1189,315,23.809523809523807,6.031746031746032,25.93192868719611,7.834101382488479,40.55299539170507,0.2951123878205128
663362,"Waldron, Matt",2024,R,2447,135,29,-2.4117442846080395,5.478967297543511,-0.461127011794427,4.415657913761042,Starter,26,1,2450,626,21.24600638977636,6.3897763578274756,20.7020702070207,7.045454545454545,35.0,0.3134337391304348
674370,"Bido, Osvaldo",2024,R,1056,133,34,-2.08537201117838,5.84747042425774,-0.0869029770465349,4.505706521515293,Reliever,9,7,1056,259,23.93822393822394,9.652509652509652,26.38888888888889,4.294478527607362,26.993865030674847,0.2568740038910506
621381,"Strahm, Matt",2024,L,997,143,31,2.1735340218797674,5.391463275634119,0.037894967701679,4.119574774769943,Reliever,0,66,981,236,33.05084745762712,4.23728813559322,26.67946257197697,7.092198581560284,37.5886524822695,0.24378494468085107
502085,"Robertson, David",2024,R,1211,140,45,-1.3893451659260578,5.821830313383639,0.0507530975711357,4.3967490089362045,Reliever,0,68,1211,293,33.105802047781566,8.19112627986348,29.467680608365022,5.487804878048781,37.80487804878049,0.2781034501718213
663878,"Pearson, Nate",2024,R,1059,112,40,-1.7342128319112886,5.494150155740305,0.0960545172605912,3.941376780721732,Reliever,1,59,1059,286,25.874125874125873,7.3426573426573425,27.789046653144016,10.16042780748663,45.45454545454545,0.3237441091549296
672582,"Zerpa, Angel",2024,L,1029,118,32,1.9305191129269152,5.407230926912279,0.0997698929788365,4.275614125043962,Reliever,0,60,951,240,20.416666666666668,7.083333333333333,15.776699029126215,7.100591715976331,43.786982248520715,0.3231643021276596
596295,"Gomber, Austin",2024,L,2543,115,53,1.0218648709490163,6.530682001759467,-0.395690072640074,4.643385947513811,Starter,30,0,2622,697,16.642754662840744,5.4519368723099,19.73164956590371,9.611829944547134,41.21996303142329,0.34374269064748203
663623,"Irvin, Jake",2024,R,3046,120,29,-2.1689572141954634,5.724639645006016,-0.1094535637749399,4.603897474523151,Starter,33,0,3046,768,20.052083333333336,6.640625,22.289972899728998,9.156193895870736,39.138240574506284,0.3203898414154653
621383,"Banks, Tanner",2024,L,1194,143,49,1.7153593695903997,6.249458826811528,0.1710655808006163,4.484060247240357,Reliever,2,61,1174,311,25.080385852090032,7.07395498392283,26.148409893992934,6.341463414634147,34.146341463414636,0.2867246188925081
622663,"Severino, Luis",2024,R,3179,121,41,-1.5613938414593098,5.907794191550434,0.0721321027195516,4.492539340867179,Starter,31,0,2890,762,21.128608923884514,7.874015748031496,21.971252566735114,5.692599620493358,35.483870967741936,0.30472049271523177
670280,"Bednar, David",2024,R,1023,134,41,-1.6812243535655813,5.898045882634325,-0.0423709091083336,4.481820286442135,Reliever,0,62,1023,262,22.137404580152673,9.16030534351145,27.63915547024952,9.30232558139535,39.53488372093023,0.320166875
677960,"Weathers, Ryan",2024,L,1413,146,36,1.9443078246001704,5.702775661430282,0.132415441476082,4.405541130992702,Starter,16,0,1413,368,21.73913043478261,6.25,26.067073170731707,8.267716535433072,38.188976377952756,0.31567600273972607
689225,"Brieske, Beau",2024,R,1232,116,49,-1.3375934647201877,5.983269475726249,0.2112331346071488,4.192556463628839,Reliever,12,34,1152,283,24.381625441696116,9.89399293286219,23.92857142857143,5.524861878453039,35.91160220994475,0.2834570215827338
519242,"Sale, Chris",2024,L,2813,144,11,3.2200375542114363,5.101355211199796,0.8792517942225203,4.650305091588392,Starter,29,0,2815,704,31.818181818181817,5.5397727272727275,31.03698332124728,5.5813953488372094,31.16279069767442,0.2607685007173601
608331,"Fried, Max",2024,L,2807,144,48,1.481957997230938,5.951194168708147,-0.098581373279305,4.1677672455606585,Starter,29,0,2762,715,23.216783216783217,7.8321678321678325,24.053627760252365,4.968944099378882,34.57556935817806,0.2981863483146068
663372,"Feltner, Ryan",2024,R,2578,115,42,-1.7238452722902706,5.536407375949166,-0.0460297858680816,4.025729467771311,Starter,30,0,2578,698,19.484240687679083,7.4498567335243555,23.771152296535053,6.4646464646464645,36.76767676767677,0.3201790058139535
676684,"Vest, Will",2024,R,1229,116,46,-1.499348691689776,5.55389707813101,0.0020011389199514,3.9793244199521673,Reliever,0,69,1162,288,21.875,5.555555555555555,24.310344827586206,2.9268292682926833,38.048780487804876,0.3025233286713287
681293,"Arrighetti, Spencer",2024,R,2505,117,25,-2.240839662102976,5.059400524455048,-0.1838152854718369,4.116487344419898,Starter,28,1,2505,635,26.77165354330709,10.078740157480315,27.66497461928934,7.712082262210797,39.84575835475578,0.3107792836767036
621389,"Blach, Ty",2024,L,1133,115,21,2.319254441356017,5.738393933170274,0.1343600204841625,4.901690177671007,Starter,12,8,1133,330,10.909090909090908,5.454545454545454,14.788732394366196,12.222222222222221,42.592592592592595,0.4012868404907975
608334,"Fulmer, Carson",2024,R,1469,108,38,-2.0459968269345,5.659208484868151,-0.2742225990129943,4.287237667590088,Reliever,8,29,1472,376,21.54255319148936,9.574468085106384,25.65982404692082,9.523809523809524,44.44444444444444,0.33446543396226414
656464,"Ginkel, Kevin",2024,R,1184,109,40,-1.7702920218596083,6.428471390625148,0.0506539278917955,4.8862614758725975,Reliever,0,72,1184,291,26.11683848797251,5.154639175257731,27.910958904109588,5.612244897959184,40.816326530612244,0.28104324482758625
657746,"Ryan, Joe",2024,R,2106,142,26,-1.966232841371493,4.771622380689665,0.0796341655621067,3.788171527703716,Starter,23,0,2106,540,27.22222222222222,4.2592592592592595,26.56104380242311,8.539944903581267,36.63911845730027,0.2636871005586592
643410,"Leiter Jr., Mark",2024,R,1045,147,50,-1.3874565546059354,5.800284935875517,0.0165650611092631,4.107861618265404,Reliever,0,60,1015,255,33.72549019607843,8.235294117647058,38.10526315789474,8.275862068965518,40.0,0.2883189294117647
600917,"Leclerc, José",2024,R,1204,140,40,-1.5308313248757912,5.879339184616466,0.2165252617537503,4.389771065550953,Reliever,0,64,1204,289,30.44982698961938,10.726643598615917,35.96491228070175,7.361963190184049,30.67484662576687,0.2940877349823322
666200,"Luzardo, Jesús",2024,L,1083,146,39,1.894745522013087,5.975360221849464,0.0903972053926917,4.497080952427976,Starter,12,0,1083,277,20.577617328519857,7.9422382671480145,29.433962264150942,9.895833333333332,41.14583333333333,0.3298612720588235
608344,"Irvin, Cole",2024,L,1767,142,40,2.0097597653100223,6.094270504769677,0.2358155948781736,4.605764152964785,Reliever,16,13,1767,493,15.821501014198782,5.679513184584178,16.74473067915691,12.66490765171504,40.89709762532981,0.3642302448979592
676440,"Bibee, Tanner",2024,R,3103,114,51,-1.4291101722691584,6.177648354452182,-0.0371143357615509,4.446372258661764,Starter,31,0,2851,716,26.11731843575419,6.145251396648044,26.822558459422286,7.006369426751593,36.94267515923567,0.3005589562764457
700249,"Povich, Cade",2024,L,1381,110,41,1.7929954178565315,5.811230454680238,0.008872285834879,4.271760473242022,Starter,16,0,1389,352,19.318181818181817,9.375,22.25609756097561,8.94308943089431,36.58536585365854,0.3134270626780627
656731,"Megill, Tylor",2024,R,1470,121,37,-2.024268242713882,5.788997771694112,-0.1646004444808226,4.40474110256224,Starter,15,1,1365,339,26.548672566371685,9.43952802359882,28.550074738415542,10.047846889952153,42.58373205741627,0.31573180722891564
607067,"Rea, Colin",2024,R,2650,158,35,-1.916422271256193,5.576937655915084,-0.0877286763865065,4.319599294790302,Starter,27,5,2650,715,18.88111888111888,5.874125874125874,19.258662369057213,8.745247148288973,42.01520912547528,0.33883181715893107
694363,"Shuster, Jared",2024,L,1290,145,40,1.6596167465037217,5.553227007791735,-0.000274490320441,4.173069746438395,Reliever,4,35,1290,322,17.391304347826086,10.248447204968944,23.442622950819672,7.327586206896551,31.896551724137932,0.333113509375
628317,"Maeda, Kenta",2024,R,1958,116,38,-1.9532311236786264,5.686218702020467,-0.1866933288906612,4.281775642230145,Reliever,17,12,1958,487,19.096509240246405,6.365503080082135,23.809523809523807,8.238636363636363,36.07954545454545,0.3235124400826447
642397,"Soto, Gregory",2024,L,959,110,36,2.155972725993653,5.730350097417589,0.2173469588233434,4.312747424530527,Reliever,0,66,960,243,26.74897119341564,9.876543209876543,30.973451327433626,7.638888888888889,43.75,0.32175699999999996
656222,"Beeks, Jalen",2024,L,1157,134,49,1.721807349637288,5.98532363645295,0.2039476869462329,4.20923450545929,Reliever,0,71,1186,310,17.741935483870968,8.064516129032258,23.1729055258467,4.845814977973569,33.03964757709251,0.3015027993421052
666974,"Cano, Yennier",2024,R,1028,110,18,-2.8938187062787866,5.471893802084323,-0.4749621981141233,4.705100757749167,Reliever,0,70,1008,249,26.104417670682732,9.236947791164658,27.66393442622951,6.289308176100629,43.39622641509434,0.2988016463414634
669022,"Gore, MacKenzie",2024,L,2991,120,47,1.5527495372897728,5.850775049361363,0.0261043575765919,4.2034387254455,Starter,32,0,2994,733,24.556616643929058,8.867667121418826,28.60927152317881,6.765327695560254,38.05496828752643,0.3162570619834711
