"pitcher","pitcher_name","year","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
592791,"Taillon, Jameson",2023,"R",2529,112,44,-1.6337413690469365,6.01429998423568,0.0691597213147454,4.388469471210604
608665,"Graveman, Kendall",2023,"R",1113,117,45,-1.5778508749294737,5.771518765576326,0.03696881090915494,4.170748945535902
661403,"Clase, Emmanuel",2023,"R",1120,114,53,-1.260387295323164,6.030799083273207,0.18883785260695188,4.100586616453403
622491,"Castillo, Luis",2023,"R",3205,136,18,-2.378354449878706,5.092428371094887,-0.11749658276812366,4.35417870317379
502171,"Cobb, Alex",2023,"R",2353,137,41,-2.098402137340866,5.774560688369842,-0.4392393421225079,4.342362531429137
450203,"Morton, Charlie",2023,"R",2841,144,20,-2.641282260451315,5.369906700934153,-0.31344004163631467,4.513704099037458
657053,"Toussaint, Touki",2023,"R",1503,145,36,-1.9945500589606344,5.706663150753822,-0.049476812210397986,4.284288218156677
676254,"Walker, Ryan",2023,"R",1078,137,19,-2.825605991963593,5.298096658227973,-0.5434636461196046,4.509284857579394
543135,"Eovaldi, Nathan",2023,"R",2793,140,33,-2.623278712751189,5.517225670083605,-0.6490608584741709,4.247164134138509
489119,"Miley, Wade",2023,"L",1873,158,50,1.5686732403628856,6.219009287521236,0.11109524816964603,4.465285929233606
642207,"Williams, Devin",2023,"R",979,158,24,-2.2284748559141083,5.293664613344802,-0.32715417028544164,4.4606260489895675
650911,"Sánchez, Cristopher",2023,"L",1498,143,28,2.164205419380893,6.062951827342873,0.07242767712862551,4.941030373712781
656288,"Canning, Griffin",2023,"R",2081,108,45,-1.4962539078300239,5.8182094338126396,0.07313711005524047,4.221331376489259
542881,"Anderson, Tyler",2023,"L",2430,108,50,1.3447073068703477,6.276092198821792,-0.07938721015529292,4.57113386886293
656546,"Hoffman, Jeff",2023,"R",971,143,42,-1.7204254439649183,6.113496835568358,0.13944135499907298,4.4671770084684
657571,"Ferguson, Caleb",2023,"L",1093,119,41,1.764942977632614,5.732058476449788,-0.05842804983259205,4.136526525629796
605347,"López, Jorge",2023,"R",966,110,34,-1.8167605488665162,5.697711410759669,0.013700243483427629,4.442620133099352
446372,"Kluber, Corey",2023,"R",981,111,31,-2.3697320778296094,5.0333586478186625,-0.5125595697031475,3.9006609621125787
596133,"Weaver, Luke",2023,"R",2258,147,47,-1.4381739259800097,5.747724488832008,0.09875661131188922,4.097224575958098
453286,"Scherzer, Max",2023,"R",2595,140,29,-2.3956281338225804,5.451015323820073,-0.41351910361692457,4.360013730779412
593576,"Neris, Héctor",2023,"R",1223,117,40,-1.808989516232358,6.046444575211959,-0.0013356461784892297,4.538217403582256
622250,"Sborz, Josh",2023,"R",988,140,48,-1.4448588612006152,6.239013418788558,0.10678880388187666,4.488750095802029
664747,"Díaz, Alexis",2023,"R",1161,113,12,-2.7133147105134108,4.61920357685812,-0.5719874248642375,4.172212425977358
656557,"Houck, Tanner",2023,"R",1651,111,20,-2.515133234460709,5.2939190262575115,-0.2102069914414753,4.4520441671498165
656302,"Cease, Dylan",2023,"R",3153,145,53,-1.259659581034934,6.161008996791721,0.04229613471141704,4.407612370839985
676272,"Miller, Bobby",2023,"R",2013,119,47,-1.2737056945969758,5.982812570479205,0.3403890106022086,4.266228626051876
641712,"Hudson, Dakota",2023,"R",1317,138,42,-1.7417695967864903,6.2807542494955,0.039639609210150535,4.701555153437088
663986,"Stephan, Trevor",2023,"R",1128,114,38,-1.9452494426570883,5.798632032009267,-0.06035730008154132,4.345331648699132
448179,"Hill, Rich",2023,"L",2495,135,37,2.3100437614574294,5.622657657316319,0.45070788546790563,4.21936343253351
593334,"Germán, Domingo",2023,"R",1575,147,31,-2.350764668415869,5.544404222929967,-0.1718975933565346,4.220282498656032
643511,"Rogers, Tyler",2023,"R",1086,137,-63,-2.742104424349516,1.0899203876082757,-1.6517543886213448,3.2239740582621783
666808,"Doval, Camilo",2023,"R",1121,137,18,-2.158822906813728,5.340703771725212,0.029529938811953274,4.611641635460449
642232,"Yarbrough, Ryan",2023,"L",1420,119,20,2.9398375899002263,5.251335372790949,0.76725572914313,4.47013780629409
693433,"Woo, Bryan",2023,"R",1447,136,27,-2.155649177113146,4.944868118188301,-0.19457921423265537,3.947865315601643
518585,"Cruz, Fernando",2023,"R",1119,113,43,-1.7347232087380025,5.939172263446459,-0.13374199517649285,4.42658979034948
